date,time,close,atm_strike,month
27-06-2024,14:45:00,23973.55,23950,June
28-06-2024,09:45:00,24148.95,24150,June
28-06-2024,10:00:00,24138.3,24150,June
28-06-2024,10:15:00,24137.9,24150,June
28-06-2024,10:30:00,24141.25,24150,June
28-06-2024,10:45:00,24141.4,24150,June
28-06-2024,11:00:00,24138.35,24150,June
28-06-2024,11:15:00,24147.6,24150,June
28-06-2024,11:30:00,24110.6,24100,June
28-06-2024,11:45:00,24138.75,24150,June
28-06-2024,12:00:00,24107.8,24100,June
28-06-2024,12:15:00,24112.9,24100,June
28-06-2024,12:30:00,24055.7,24050,June
28-06-2024,12:45:00,24049.1,24050,June
28-06-2024,13:00:00,24035.55,24050,June
28-06-2024,13:15:00,24074.45,24050,June
28-06-2024,13:30:00,24066.95,24050,June
28-06-2024,13:45:00,24083.65,24100,June
28-06-2024,14:00:00,24090.75,24100,June
28-06-2024,14:15:00,24129.05,24150,June
28-06-2024,14:30:00,24107.8,24100,June
28-06-2024,14:45:00,24081.3,24100,June
01-07-2024,09:45:00,24077.05,24100,July
01-07-2024,10:00:00,24077.75,24100,July
01-07-2024,10:15:00,24067.4,24050,July
01-07-2024,10:30:00,24081.5,24100,July
01-07-2024,10:45:00,24087.05,24100,July
01-07-2024,11:00:00,24083.15,24100,July
01-07-2024,11:15:00,24073.75,24050,July
01-07-2024,11:30:00,24114.35,24100,July
01-07-2024,11:45:00,24115.9,24100,July
01-07-2024,12:00:00,24111.65,24100,July
01-07-2024,12:15:00,24109.85,24100,July
01-07-2024,12:30:00,24104.45,24100,July
01-07-2024,12:45:00,24117.85,24100,July
01-07-2024,13:00:00,24119.4,24100,July
01-07-2024,13:15:00,24122.35,24100,July
01-07-2024,13:30:00,24124.55,24100,July
01-07-2024,13:45:00,24136.9,24150,July
01-07-2024,14:00:00,24147.35,24150,July
01-07-2024,14:15:00,24145.05,24150,July
01-07-2024,14:30:00,24134.3,24150,July
01-07-2024,14:45:00,24148.25,24150,July
02-07-2024,09:45:00,24075.1,24100,July
02-07-2024,10:00:00,24125.35,24150,July
02-07-2024,10:15:00,24125.15,24150,July
02-07-2024,10:30:00,24137.85,24150,July
02-07-2024,10:45:00,24140.0,24150,July
02-07-2024,11:00:00,24161.8,24150,July
02-07-2024,11:15:00,24183.55,24200,July
02-07-2024,11:30:00,24184.8,24200,July
02-07-2024,11:45:00,24135.85,24150,July
02-07-2024,12:00:00,24162.35,24150,July
02-07-2024,12:15:00,24144.65,24150,July
02-07-2024,12:30:00,24149.3,24150,July
02-07-2024,12:45:00,24104.75,24100,July
02-07-2024,13:00:00,24065.65,24050,July
02-07-2024,13:15:00,24095.25,24100,July
02-07-2024,13:30:00,24112.95,24100,July
02-07-2024,13:45:00,24116.3,24100,July
02-07-2024,14:00:00,24122.3,24100,July
02-07-2024,14:15:00,24111.5,24100,July
02-07-2024,14:30:00,24130.9,24150,July
02-07-2024,14:45:00,24138.95,24150,July
03-07-2024,09:45:00,24285.1,24300,July
03-07-2024,10:00:00,24277.1,24300,July
03-07-2024,10:15:00,24265.15,24250,July
03-07-2024,10:30:00,24282.2,24300,July
03-07-2024,10:45:00,24274.55,24250,July
03-07-2024,11:00:00,24276.45,24300,July
03-07-2024,11:15:00,24274.25,24250,July
03-07-2024,11:30:00,24253.15,24250,July
03-07-2024,11:45:00,24264.75,24250,July
03-07-2024,12:00:00,24253.85,24250,July
03-07-2024,12:15:00,24254.4,24250,July
03-07-2024,12:30:00,24275.9,24300,July
03-07-2024,12:45:00,24278.7,24300,July
03-07-2024,13:00:00,24280.3,24300,July
03-07-2024,13:15:00,24275.45,24300,July
03-07-2024,13:30:00,24285.85,24300,July
03-07-2024,13:45:00,24291.6,24300,July
03-07-2024,14:00:00,24268.9,24250,July
03-07-2024,14:15:00,24259.3,24250,July
03-07-2024,14:30:00,24255.35,24250,July
03-07-2024,14:45:00,24252.15,24250,July
04-07-2024,09:45:00,24396.65,24400,July
04-07-2024,10:00:00,24395.85,24400,July
04-07-2024,10:15:00,24380.65,24400,July
04-07-2024,10:30:00,24344.05,24350,July
04-07-2024,10:45:00,24331.35,24350,July
04-07-2024,11:00:00,24324.85,24300,July
04-07-2024,11:15:00,24338.3,24350,July
04-07-2024,11:30:00,24344.0,24350,July
04-07-2024,11:45:00,24326.0,24350,July
04-07-2024,12:00:00,24331.7,24350,July
04-07-2024,12:15:00,24333.15,24350,July
04-07-2024,12:30:00,24348.45,24350,July
04-07-2024,12:45:00,24351.5,24350,July
04-07-2024,13:00:00,24349.15,24350,July
04-07-2024,13:15:00,24342.5,24350,July
04-07-2024,13:30:00,24340.2,24350,July
04-07-2024,13:45:00,24337.95,24350,July
04-07-2024,14:00:00,24326.15,24350,July
04-07-2024,14:15:00,24321.15,24300,July
04-07-2024,14:30:00,24317.65,24300,July
04-07-2024,14:45:00,24341.1,24350,July
05-07-2024,09:45:00,24218.65,24200,July
05-07-2024,10:00:00,24191.9,24200,July
05-07-2024,10:15:00,24231.8,24250,July
05-07-2024,10:30:00,24251.7,24250,July
05-07-2024,10:45:00,24255.1,24250,July
05-07-2024,11:00:00,24253.15,24250,July
05-07-2024,11:15:00,24238.6,24250,July
05-07-2024,11:30:00,24258.65,24250,July
05-07-2024,11:45:00,24276.7,24300,July
05-07-2024,12:00:00,24276.5,24300,July
05-07-2024,12:15:00,24275.45,24300,July
05-07-2024,12:30:00,24279.95,24300,July
05-07-2024,12:45:00,24281.5,24300,July
05-07-2024,13:00:00,24279.25,24300,July
05-07-2024,13:15:00,24254.2,24250,July
05-07-2024,13:30:00,24258.95,24250,July
05-07-2024,13:45:00,24252.45,24250,July
05-07-2024,14:00:00,24247.65,24250,July
05-07-2024,14:15:00,24257.0,24250,July
05-07-2024,14:30:00,24222.55,24200,July
05-07-2024,14:45:00,24231.0,24250,July
08-07-2024,09:45:00,24276.6,24300,July
08-07-2024,10:00:00,24280.6,24300,July
08-07-2024,10:15:00,24309.2,24300,July
08-07-2024,10:30:00,24319.4,24300,July
08-07-2024,10:45:00,24302.2,24300,July
08-07-2024,11:00:00,24296.4,24300,July
08-07-2024,11:15:00,24276.0,24300,July
08-07-2024,11:30:00,24290.55,24300,July
08-07-2024,11:45:00,24278.25,24300,July
08-07-2024,12:00:00,24280.35,24300,July
08-07-2024,12:15:00,24251.7,24250,July
08-07-2024,12:30:00,24271.6,24250,July
08-07-2024,12:45:00,24290.45,24300,July
08-07-2024,13:00:00,24293.25,24300,July
08-07-2024,13:15:00,24299.05,24300,July
08-07-2024,13:30:00,24283.4,24300,July
08-07-2024,13:45:00,24284.7,24300,July
08-07-2024,14:00:00,24290.25,24300,July
08-07-2024,14:15:00,24294.5,24300,July
08-07-2024,14:30:00,24306.5,24300,July
08-07-2024,14:45:00,24303.5,24300,July
09-07-2024,09:45:00,24381.4,24400,July
09-07-2024,10:00:00,24368.85,24350,July
09-07-2024,10:15:00,24364.0,24350,July
09-07-2024,10:30:00,24353.65,24350,July
09-07-2024,10:45:00,24376.1,24400,July
09-07-2024,11:00:00,24379.8,24400,July
09-07-2024,11:15:00,24378.65,24400,July
09-07-2024,11:30:00,24387.35,24400,July
09-07-2024,11:45:00,24396.55,24400,July
09-07-2024,12:00:00,24391.9,24400,July
09-07-2024,12:15:00,24387.25,24400,July
09-07-2024,12:30:00,24397.2,24400,July
09-07-2024,12:45:00,24388.55,24400,July
09-07-2024,13:00:00,24406.05,24400,July
09-07-2024,13:15:00,24424.65,24400,July
09-07-2024,13:30:00,24414.3,24400,July
09-07-2024,13:45:00,24421.75,24400,July
09-07-2024,14:00:00,24427.15,24450,July
09-07-2024,14:15:00,24426.45,24450,July
09-07-2024,14:30:00,24418.9,24400,July
09-07-2024,14:45:00,24425.7,24450,July
10-07-2024,09:45:00,24372.85,24350,July
10-07-2024,10:00:00,24358.9,24350,July
10-07-2024,10:15:00,24332.5,24350,July
10-07-2024,10:30:00,24245.8,24250,July
10-07-2024,10:45:00,24181.4,24200,July
10-07-2024,11:00:00,24211.1,24200,July
10-07-2024,11:15:00,24202.25,24200,July
10-07-2024,11:30:00,24216.4,24200,July
10-07-2024,11:45:00,24246.3,24250,July
10-07-2024,12:00:00,24266.15,24250,July
10-07-2024,12:15:00,24263.55,24250,July
10-07-2024,12:30:00,24257.45,24250,July
10-07-2024,12:45:00,24274.65,24250,July
10-07-2024,13:00:00,24279.5,24300,July
10-07-2024,13:15:00,24281.65,24300,July
10-07-2024,13:30:00,24280.4,24300,July
10-07-2024,13:45:00,24271.1,24250,July
10-07-2024,14:00:00,24256.6,24250,July
10-07-2024,14:15:00,24231.5,24250,July
10-07-2024,14:30:00,24279.3,24300,July
10-07-2024,14:45:00,24312.35,24300,July
11-07-2024,09:45:00,24333.55,24350,July
11-07-2024,10:00:00,24344.1,24350,July
11-07-2024,10:15:00,24273.15,24250,July
11-07-2024,10:30:00,24257.1,24250,July
11-07-2024,10:45:00,24253.85,24250,July
11-07-2024,11:00:00,24256.9,24250,July
11-07-2024,11:15:00,24254.3,24250,July
11-07-2024,11:30:00,24254.1,24250,July
11-07-2024,11:45:00,24268.75,24250,July
11-07-2024,12:00:00,24271.7,24250,July
11-07-2024,12:15:00,24262.7,24250,July
11-07-2024,12:30:00,24275.05,24300,July
11-07-2024,12:45:00,24284.15,24300,July
11-07-2024,13:00:00,24295.25,24300,July
11-07-2024,13:15:00,24298.25,24300,July
11-07-2024,13:30:00,24289.85,24300,July
11-07-2024,13:45:00,24283.6,24300,July
11-07-2024,14:00:00,24317.55,24300,July
11-07-2024,14:15:00,24305.55,24300,July
11-07-2024,14:30:00,24311.4,24300,July
11-07-2024,14:45:00,24309.7,24300,July
12-07-2024,09:45:00,24417.6,24400,July
12-07-2024,10:00:00,24384.95,24400,July
12-07-2024,10:15:00,24360.15,24350,July
12-07-2024,10:30:00,24372.85,24350,July
12-07-2024,10:45:00,24382.7,24400,July
12-07-2024,11:00:00,24532.45,24550,July
12-07-2024,11:15:00,24530.5,24550,July
12-07-2024,11:30:00,24496.55,24500,July
12-07-2024,11:45:00,24506.2,24500,July
12-07-2024,12:00:00,24499.5,24500,July
12-07-2024,12:15:00,24506.8,24500,July
12-07-2024,12:30:00,24490.2,24500,July
12-07-2024,12:45:00,24489.4,24500,July
12-07-2024,13:00:00,24504.4,24500,July
12-07-2024,13:15:00,24516.4,24500,July
12-07-2024,13:30:00,24546.35,24550,July
12-07-2024,13:45:00,24539.85,24550,July
12-07-2024,14:00:00,24558.5,24550,July
12-07-2024,14:15:00,24577.6,24600,July
12-07-2024,14:30:00,24564.3,24550,July
12-07-2024,14:45:00,24554.85,24550,July
15-07-2024,09:45:00,24552.95,24550,July
15-07-2024,10:00:00,24545.75,24550,July
15-07-2024,10:15:00,24569.5,24550,July
15-07-2024,10:30:00,24553.9,24550,July
15-07-2024,10:45:00,24584.55,24600,July
15-07-2024,11:00:00,24578.25,24600,July
15-07-2024,11:15:00,24583.05,24600,July
15-07-2024,11:30:00,24578.7,24600,July
15-07-2024,11:45:00,24600.05,24600,July
15-07-2024,12:00:00,24593.0,24600,July
15-07-2024,12:15:00,24600.85,24600,July
15-07-2024,12:30:00,24579.65,24600,July
15-07-2024,12:45:00,24585.9,24600,July
15-07-2024,13:00:00,24588.55,24600,July
15-07-2024,13:15:00,24626.45,24650,July
15-07-2024,13:30:00,24629.6,24650,July
15-07-2024,13:45:00,24614.85,24600,July
15-07-2024,14:00:00,24612.9,24600,July
15-07-2024,14:15:00,24595.8,24600,July
15-07-2024,14:30:00,24605.75,24600,July
15-07-2024,14:45:00,24595.2,24600,July
16-07-2024,09:45:00,24635.3,24650,July
16-07-2024,10:00:00,24632.5,24650,July
16-07-2024,10:15:00,24640.4,24650,July
16-07-2024,10:30:00,24640.0,24650,July
16-07-2024,10:45:00,24656.05,24650,July
16-07-2024,11:00:00,24655.0,24650,July
16-07-2024,11:15:00,24654.35,24650,July
16-07-2024,11:30:00,24657.6,24650,July
16-07-2024,11:45:00,24650.25,24650,July
16-07-2024,12:00:00,24646.95,24650,July
16-07-2024,12:15:00,24641.4,24650,July
16-07-2024,12:30:00,24629.45,24650,July
16-07-2024,12:45:00,24648.0,24650,July
16-07-2024,13:00:00,24655.5,24650,July
16-07-2024,13:15:00,24652.15,24650,July
16-07-2024,13:30:00,24630.25,24650,July
16-07-2024,13:45:00,24625.0,24600,July
16-07-2024,14:00:00,24617.0,24600,July
16-07-2024,14:15:00,24622.95,24600,July
16-07-2024,14:30:00,24603.6,24600,July
16-07-2024,14:45:00,24618.65,24600,July
18-07-2024,09:45:00,24585.75,24600,July
18-07-2024,10:00:00,24641.95,24650,July
18-07-2024,10:15:00,24648.65,24650,July
18-07-2024,10:30:00,24636.35,24650,July
18-07-2024,10:45:00,24645.15,24650,July
18-07-2024,11:00:00,24588.1,24600,July
18-07-2024,11:15:00,24538.55,24550,July
18-07-2024,11:30:00,24548.0,24550,July
18-07-2024,11:45:00,24542.6,24550,July
18-07-2024,12:00:00,24564.3,24550,July
18-07-2024,12:15:00,24606.05,24600,July
18-07-2024,12:30:00,24614.6,24600,July
18-07-2024,12:45:00,24629.05,24650,July
18-07-2024,13:00:00,24614.3,24600,July
18-07-2024,13:15:00,24709.7,24700,July
18-07-2024,13:30:00,24743.55,24750,July
18-07-2024,13:45:00,24714.95,24700,July
18-07-2024,14:00:00,24767.15,24750,July
18-07-2024,14:15:00,24827.25,24850,July
18-07-2024,14:30:00,24794.75,24800,July
18-07-2024,14:45:00,24816.25,24800,July
19-07-2024,09:45:00,24747.55,24750,July
19-07-2024,10:00:00,24711.3,24700,July
19-07-2024,10:15:00,24681.9,24700,July
19-07-2024,10:30:00,24716.7,24700,July
19-07-2024,10:45:00,24691.45,24700,July
19-07-2024,11:00:00,24647.45,24650,July
19-07-2024,11:15:00,24662.0,24650,July
19-07-2024,11:30:00,24655.95,24650,July
19-07-2024,11:45:00,24634.75,24650,July
19-07-2024,12:00:00,24640.85,24650,July
19-07-2024,12:15:00,24661.6,24650,July
19-07-2024,12:30:00,24645.6,24650,July
19-07-2024,12:45:00,24633.6,24650,July
19-07-2024,13:00:00,24603.7,24600,July
19-07-2024,13:15:00,24608.05,24600,July
19-07-2024,13:30:00,24631.65,24650,July
19-07-2024,13:45:00,24613.8,24600,July
19-07-2024,14:00:00,24634.2,24650,July
19-07-2024,14:15:00,24579.0,24600,July
19-07-2024,14:30:00,24569.95,24550,July
19-07-2024,14:45:00,24570.35,24550,July
22-07-2024,09:45:00,24499.6,24500,July
22-07-2024,10:00:00,24516.4,24500,July
22-07-2024,10:15:00,24553.85,24550,July
22-07-2024,10:30:00,24566.65,24550,July
22-07-2024,10:45:00,24577.9,24600,July
22-07-2024,11:00:00,24551.85,24550,July
22-07-2024,11:15:00,24514.75,24500,July
22-07-2024,11:30:00,24529.7,24550,July
22-07-2024,11:45:00,24553.35,24550,July
22-07-2024,12:00:00,24534.4,24550,July
22-07-2024,12:15:00,24524.2,24500,July
22-07-2024,12:30:00,24487.05,24500,July
22-07-2024,12:45:00,24494.7,24500,July
22-07-2024,13:00:00,24495.8,24500,July
22-07-2024,13:15:00,24488.75,24500,July
22-07-2024,13:30:00,24518.65,24500,July
22-07-2024,13:45:00,24525.85,24550,July
22-07-2024,14:00:00,24515.85,24500,July
22-07-2024,14:15:00,24495.6,24500,July
22-07-2024,14:30:00,24509.75,24500,July
22-07-2024,14:45:00,24510.95,24500,July
23-07-2024,09:45:00,24501.45,24500,July
23-07-2024,10:00:00,24473.6,24450,July
23-07-2024,10:15:00,24445.3,24450,July
23-07-2024,10:30:00,24445.7,24450,July
23-07-2024,10:45:00,24463.1,24450,July
23-07-2024,11:00:00,24493.95,24500,July
23-07-2024,11:15:00,24536.2,24550,July
23-07-2024,11:30:00,24501.15,24500,July
23-07-2024,11:45:00,24482.85,24500,July
23-07-2024,12:00:00,24442.2,24450,July
23-07-2024,12:15:00,24459.25,24450,July
23-07-2024,12:30:00,24126.95,24150,July
23-07-2024,12:45:00,24330.9,24350,July
23-07-2024,13:00:00,24349.9,24350,July
23-07-2024,13:15:00,24305.8,24300,July
23-07-2024,13:30:00,24358.95,24350,July
23-07-2024,13:45:00,24326.2,24350,July
23-07-2024,14:00:00,24435.15,24450,July
23-07-2024,14:15:00,24457.95,24450,July
23-07-2024,14:30:00,24436.25,24450,July
23-07-2024,14:45:00,24526.4,24550,July
24-07-2024,09:45:00,24413.2,24400,July
24-07-2024,10:00:00,24455.0,24450,July
24-07-2024,10:15:00,24447.95,24450,July
24-07-2024,10:30:00,24423.15,24400,July
24-07-2024,10:45:00,24438.2,24450,July
24-07-2024,11:00:00,24462.4,24450,July
24-07-2024,11:15:00,24441.2,24450,July
24-07-2024,11:30:00,24417.8,24400,July
24-07-2024,11:45:00,24397.05,24400,July
24-07-2024,12:00:00,24397.6,24400,July
24-07-2024,12:15:00,24372.15,24350,July
24-07-2024,12:30:00,24335.9,24350,July
24-07-2024,12:45:00,24328.1,24350,July
24-07-2024,13:00:00,24352.1,24350,July
24-07-2024,13:15:00,24357.4,24350,July
24-07-2024,13:30:00,24339.9,24350,July
24-07-2024,13:45:00,24366.6,24350,July
24-07-2024,14:00:00,24321.3,24300,July
24-07-2024,14:15:00,24327.05,24350,July
24-07-2024,14:30:00,24415.65,24400,July
24-07-2024,14:45:00,24435.2,24450,July
25-07-2024,09:45:00,24277.75,24300,July
25-07-2024,10:00:00,24276.7,24300,July
25-07-2024,10:15:00,24300.35,24300,July
25-07-2024,10:30:00,24284.15,24300,July
25-07-2024,10:45:00,24313.9,24300,July
25-07-2024,11:00:00,24317.15,24300,July
25-07-2024,11:15:00,24321.15,24300,July
25-07-2024,11:30:00,24327.9,24350,July
25-07-2024,11:45:00,24336.8,24350,July
25-07-2024,12:00:00,24354.15,24350,July
25-07-2024,12:15:00,24365.75,24350,July
25-07-2024,12:30:00,24373.95,24350,July
25-07-2024,12:45:00,24366.95,24350,July
25-07-2024,13:00:00,24393.1,24400,July
25-07-2024,13:15:00,24386.95,24400,July
25-07-2024,13:30:00,24390.85,24400,July
25-07-2024,13:45:00,24370.25,24350,July
25-07-2024,14:00:00,24404.3,24400,July
25-07-2024,14:15:00,24416.85,24400,July
25-07-2024,14:30:00,24408.85,24400,July
25-07-2024,14:45:00,24393.85,24400,July
26-07-2024,09:45:00,24524.65,24500,July
26-07-2024,10:00:00,24579.25,24600,July
26-07-2024,10:15:00,24584.5,24600,July
26-07-2024,10:30:00,24596.95,24600,July
26-07-2024,10:45:00,24591.6,24600,July
26-07-2024,11:00:00,24630.55,24650,July
26-07-2024,11:15:00,24646.1,24650,July
26-07-2024,11:30:00,24640.95,24650,July
26-07-2024,11:45:00,24637.9,24650,July
26-07-2024,12:00:00,24652.7,24650,July
26-07-2024,12:15:00,24637.45,24650,July
26-07-2024,12:30:00,24649.85,24650,July
26-07-2024,12:45:00,24724.15,24700,July
26-07-2024,13:00:00,24726.4,24750,July
26-07-2024,13:15:00,24772.45,24750,July
26-07-2024,13:30:00,24789.85,24800,July
26-07-2024,13:45:00,24802.1,24800,July
26-07-2024,14:00:00,24775.25,24800,July
26-07-2024,14:15:00,24801.0,24800,July
26-07-2024,14:30:00,24787.2,24800,July
26-07-2024,14:45:00,24806.8,24800,July
29-07-2024,09:45:00,24901.7,24900,July
29-07-2024,10:00:00,24904.75,24900,July
29-07-2024,10:15:00,24875.0,24900,July
29-07-2024,10:30:00,24903.75,24900,July
29-07-2024,10:45:00,24880.15,24900,July
29-07-2024,11:00:00,24938.55,24950,July
29-07-2024,11:15:00,24943.25,24950,July
29-07-2024,11:30:00,24955.85,24950,July
29-07-2024,11:45:00,24993.75,25000,July
29-07-2024,12:00:00,24981.15,25000,July
29-07-2024,12:15:00,24895.4,24900,July
29-07-2024,12:30:00,24862.0,24850,July
29-07-2024,12:45:00,24879.05,24900,July
29-07-2024,13:00:00,24882.2,24900,July
29-07-2024,13:15:00,24834.55,24850,July
29-07-2024,13:30:00,24857.1,24850,July
29-07-2024,13:45:00,24880.95,24900,July
29-07-2024,14:00:00,24807.5,24800,July
29-07-2024,14:15:00,24812.8,24800,July
29-07-2024,14:30:00,24829.2,24850,July
29-07-2024,14:45:00,24838.05,24850,July
30-07-2024,09:45:00,24874.55,24850,July
30-07-2024,10:00:00,24862.85,24850,July
30-07-2024,10:15:00,24852.7,24850,July
30-07-2024,10:30:00,24877.3,24900,July
30-07-2024,10:45:00,24891.35,24900,July
30-07-2024,11:00:00,24939.8,24950,July
30-07-2024,11:15:00,24928.9,24950,July
30-07-2024,11:30:00,24939.55,24950,July
30-07-2024,11:45:00,24948.15,24950,July
30-07-2024,12:00:00,24935.8,24950,July
30-07-2024,12:15:00,24939.25,24950,July
30-07-2024,12:30:00,24952.8,24950,July
30-07-2024,12:45:00,24943.65,24950,July
30-07-2024,13:00:00,24928.5,24950,July
30-07-2024,13:15:00,24935.1,24950,July
30-07-2024,13:30:00,24894.75,24900,July
30-07-2024,13:45:00,24914.6,24900,July
30-07-2024,14:00:00,24911.15,24900,July
30-07-2024,14:15:00,24939.65,24950,July
30-07-2024,14:30:00,24948.1,24950,July
30-07-2024,14:45:00,24957.95,24950,July
31-07-2024,09:45:00,24878.2,24900,July
31-07-2024,10:00:00,24915.6,24900,July
31-07-2024,10:15:00,24941.7,24950,July
31-07-2024,10:30:00,24928.1,24950,July
31-07-2024,10:45:00,24946.65,24950,July
31-07-2024,11:00:00,24933.35,24950,July
31-07-2024,11:15:00,24917.4,24900,July
31-07-2024,11:30:00,24905.4,24900,July
31-07-2024,11:45:00,24926.8,24950,July
31-07-2024,12:00:00,24933.0,24950,July
31-07-2024,12:15:00,24942.55,24950,July
31-07-2024,12:30:00,24945.25,24950,July
31-07-2024,12:45:00,24933.55,24950,July
31-07-2024,13:00:00,24934.1,24950,July
31-07-2024,13:15:00,24937.2,24950,July
31-07-2024,13:30:00,24943.95,24950,July
31-07-2024,13:45:00,24937.6,24950,July
31-07-2024,14:00:00,24935.5,24950,July
31-07-2024,14:15:00,24924.8,24900,July
31-07-2024,14:30:00,24966.8,24950,July
31-07-2024,14:45:00,24941.6,24950,July
01-08-2024,09:45:00,25046.6,25050,August
01-08-2024,10:00:00,25051.35,25050,August
01-08-2024,10:15:00,25036.6,25050,August
01-08-2024,10:30:00,25023.2,25000,August
01-08-2024,10:45:00,25015.9,25000,August
01-08-2024,11:00:00,25011.95,25000,August
01-08-2024,11:15:00,25027.25,25050,August
01-08-2024,11:30:00,25022.95,25000,August
01-08-2024,11:45:00,25000.9,25000,August
01-08-2024,12:00:00,25002.7,25000,August
01-08-2024,12:15:00,24988.65,25000,August
01-08-2024,12:30:00,24976.75,25000,August
01-08-2024,12:45:00,24981.9,25000,August
01-08-2024,13:00:00,24985.0,25000,August
01-08-2024,13:15:00,25001.1,25000,August
01-08-2024,13:30:00,24977.2,25000,August
01-08-2024,13:45:00,24974.1,24950,August
01-08-2024,14:00:00,24986.75,25000,August
01-08-2024,14:15:00,24975.35,25000,August
01-08-2024,14:30:00,24968.7,24950,August
01-08-2024,14:45:00,24994.65,25000,August
02-08-2024,09:45:00,24750.1,24750,August
02-08-2024,10:00:00,24742.05,24750,August
02-08-2024,10:15:00,24781.1,24800,August
02-08-2024,10:30:00,24769.0,24750,August
02-08-2024,10:45:00,24791.6,24800,August
02-08-2024,11:00:00,24812.75,24800,August
02-08-2024,11:15:00,24804.25,24800,August
02-08-2024,11:30:00,24818.65,24800,August
02-08-2024,11:45:00,24820.85,24800,August
02-08-2024,12:00:00,24794.5,24800,August
02-08-2024,12:15:00,24790.85,24800,August
02-08-2024,12:30:00,24764.6,24750,August
02-08-2024,12:45:00,24760.0,24750,August
02-08-2024,13:00:00,24783.25,24800,August
02-08-2024,13:15:00,24764.45,24750,August
02-08-2024,13:30:00,24778.05,24800,August
02-08-2024,13:45:00,24798.45,24800,August
02-08-2024,14:00:00,24805.75,24800,August
02-08-2024,14:15:00,24770.05,24750,August
02-08-2024,14:30:00,24762.25,24750,August
02-08-2024,14:45:00,24730.0,24750,August
05-08-2024,09:45:00,24255.4,24250,August
05-08-2024,10:00:00,24324.5,24300,August
05-08-2024,10:15:00,24281.45,24300,August
05-08-2024,10:30:00,24278.35,24300,August
05-08-2024,10:45:00,24188.1,24200,August
05-08-2024,11:00:00,24094.45,24100,August
05-08-2024,11:15:00,24009.15,24000,August
05-08-2024,11:30:00,23979.15,24000,August
05-08-2024,11:45:00,24021.2,24000,August
05-08-2024,12:00:00,23994.85,24000,August
05-08-2024,12:15:00,24027.95,24050,August
05-08-2024,12:30:00,24002.8,24000,August
05-08-2024,12:45:00,23955.6,23950,August
05-08-2024,13:00:00,23933.1,23950,August
05-08-2024,13:15:00,24052.2,24050,August
05-08-2024,13:30:00,24050.2,24050,August
05-08-2024,13:45:00,24071.2,24050,August
05-08-2024,14:00:00,24115.3,24100,August
05-08-2024,14:15:00,24090.1,24100,August
05-08-2024,14:30:00,24032.3,24050,August
05-08-2024,14:45:00,24085.2,24100,August
06-08-2024,09:45:00,24290.4,24300,August
06-08-2024,10:00:00,24345.15,24350,August
06-08-2024,10:15:00,24293.2,24300,August
06-08-2024,10:30:00,24235.8,24250,August
06-08-2024,10:45:00,24185.75,24200,August
06-08-2024,11:00:00,24255.75,24250,August
06-08-2024,11:15:00,24253.25,24250,August
06-08-2024,11:30:00,24234.6,24250,August
06-08-2024,11:45:00,24235.2,24250,August
06-08-2024,12:00:00,24237.2,24250,August
06-08-2024,12:15:00,24231.1,24250,August
06-08-2024,12:30:00,24200.35,24200,August
06-08-2024,12:45:00,24175.75,24200,August
06-08-2024,13:00:00,24185.9,24200,August
06-08-2024,13:15:00,24154.3,24150,August
06-08-2024,13:30:00,24164.45,24150,August
06-08-2024,13:45:00,24069.5,24050,August
06-08-2024,14:00:00,24096.9,24100,August
06-08-2024,14:15:00,24007.75,24000,August
06-08-2024,14:30:00,24018.1,24000,August
06-08-2024,14:45:00,23994.3,24000,August
07-08-2024,09:45:00,24254.35,24250,August
07-08-2024,10:00:00,24241.9,24250,August
07-08-2024,10:15:00,24211.95,24200,August
07-08-2024,10:30:00,24311.1,24300,August
07-08-2024,10:45:00,24305.05,24300,August
07-08-2024,11:00:00,24289.3,24300,August
07-08-2024,11:15:00,24241.15,24250,August
07-08-2024,11:30:00,24227.55,24250,August
07-08-2024,11:45:00,24250.15,24250,August
07-08-2024,12:00:00,24222.2,24200,August
07-08-2024,12:15:00,24235.05,24250,August
07-08-2024,12:30:00,24253.15,24250,August
07-08-2024,12:45:00,24231.15,24250,August
07-08-2024,13:00:00,24225.45,24250,August
07-08-2024,13:15:00,24227.0,24250,August
07-08-2024,13:30:00,24199.05,24200,August
07-08-2024,13:45:00,24221.5,24200,August
07-08-2024,14:00:00,24230.2,24250,August
07-08-2024,14:15:00,24252.6,24250,August
07-08-2024,14:30:00,24286.55,24300,August
07-08-2024,14:45:00,24269.8,24250,August
08-08-2024,09:45:00,24230.95,24250,August
08-08-2024,10:00:00,24204.6,24200,August
08-08-2024,10:15:00,24153.35,24150,August
08-08-2024,10:30:00,24217.85,24200,August
08-08-2024,10:45:00,24194.4,24200,August
08-08-2024,11:00:00,24155.15,24150,August
08-08-2024,11:15:00,24194.35,24200,August
08-08-2024,11:30:00,24192.95,24200,August
08-08-2024,11:45:00,24190.0,24200,August
08-08-2024,12:00:00,24228.55,24250,August
08-08-2024,12:15:00,24312.55,24300,August
08-08-2024,12:30:00,24320.05,24300,August
08-08-2024,12:45:00,24305.75,24300,August
08-08-2024,13:00:00,24218.85,24200,August
08-08-2024,13:15:00,24171.05,24150,August
08-08-2024,13:30:00,24121.1,24100,August
08-08-2024,13:45:00,24178.65,24200,August
08-08-2024,14:00:00,24140.25,24150,August
08-08-2024,14:15:00,24162.2,24150,August
