month,date,entry_time,exit_time,qty_per_leg,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,entry_combined_premium,exit_combined_premium,pair_stoploss_level,pair_pnl,exit_reason,ce_file,pe_file,event_dt,market_pair_pnl,kill_switch_adjustment,cum_realized_pnl
July,22-07-2024,11:45:00,14:59:00,150,24800,24300,125.45,117.95,104.15,134.85,243.4,239.0,365.1,660.0,FORCE_EXIT_1459,NIFTY24072524800CE.csv,NIFTY24072524300PE.csv,2024-07-22 14:59:00,,,10500.0
July,22-07-2024,12:00:00,14:59:00,150,24800,24300,118.4,127.0,104.15,134.85,245.4,239.0,368.1,960.0,FORCE_EXIT_1459,NIFTY24072524800CE.csv,NIFTY24072524300PE.csv,2024-07-22 14:59:00,,,11460.0
July,22-07-2024,12:15:00,14:59:00,150,24750,24250,130.0,115.6,119.1,119.45,245.6,238.55,368.4,1057.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,12517.5
July,22-07-2024,12:30:00,14:59:00,150,24750,24250,120.9,124.5,119.1,119.45,245.4,238.55,368.1,1027.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,13545.0
July,22-07-2024,12:45:00,14:59:00,150,24750,24250,119.95,120.15,119.1,119.45,240.1,238.55,360.15,232.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,13777.5
July,22-07-2024,13:00:00,14:59:00,150,24750,24250,121.6,122.7,119.1,119.45,244.3,238.55,366.45,862.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,14640.0
July,22-07-2024,13:15:00,14:59:00,150,24750,24250,117.85,119.6,119.1,119.45,237.45,238.55,356.175,-165.0,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,14475.0
July,22-07-2024,13:30:00,14:59:00,150,24750,24250,125.25,107.85,119.1,119.45,233.1,238.55,349.65,-817.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,13657.5
July,22-07-2024,13:45:00,14:59:00,150,24800,24300,110.25,119.7,104.15,134.85,229.95,239.0,344.925,-1357.5,FORCE_EXIT_1459,NIFTY24072524800CE.csv,NIFTY24072524300PE.csv,2024-07-22 14:59:00,,,12300.0
July,22-07-2024,14:00:00,14:59:00,150,24750,24250,122.25,110.1,119.1,119.45,232.35,238.55,348.525,-930.0,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,11370.0
July,22-07-2024,14:15:00,14:59:00,150,24750,24250,115.6,115.5,119.1,119.45,231.1,238.55,346.65,-1117.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,10252.5
July,22-07-2024,14:30:00,14:59:00,150,24750,24250,118.75,108.85,119.1,119.45,227.6,238.55,341.4,-1642.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,8610.0
July,22-07-2024,14:45:00,14:59:00,150,24750,24250,116.0,108.9,119.1,119.45,224.9,238.55,337.35,-2047.5,FORCE_EXIT_1459,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-22 14:59:00,,,6562.5
July,23-07-2024,09:45:00,12:22:00,150,24750,24250,117.0,126.8,52.85,255.0,243.8,307.85,365.7,-4380.09,MAX_LOSS_EXIT_STRICT,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-23 12:22:00,-9607.5,0.0,-4380.09
July,23-07-2024,10:00:00,12:22:00,150,24700,24200,123.3,123.45,60.6,229.3,246.75,289.9,370.125,-2950.83,MAX_LOSS_EXIT_STRICT,NIFTY24072524700CE.csv,NIFTY24072524200PE.csv,2024-07-23 12:22:00,-6472.5,0.0,-7330.92
July,23-07-2024,10:15:00,12:22:00,150,24700,24200,117.85,130.35,60.6,229.3,248.2,289.9,372.3,-2851.67,MAX_LOSS_EXIT_STRICT,NIFTY24072524700CE.csv,NIFTY24072524200PE.csv,2024-07-23 12:22:00,-6255.0,0.0,-10182.59
July,23-07-2024,10:30:00,12:22:00,150,24700,24200,120.1,128.35,60.6,229.3,248.45,289.9,372.675,-2834.58,MAX_LOSS_EXIT_STRICT,NIFTY24072524700CE.csv,NIFTY24072524200PE.csv,2024-07-23 12:22:00,-6217.5,0.0,-13017.17
July,23-07-2024,10:45:00,12:22:00,150,24700,24200,125.95,113.55,60.6,229.3,239.5,289.9,359.25,-3446.63,MAX_LOSS_EXIT_STRICT,NIFTY24072524700CE.csv,NIFTY24072524200PE.csv,2024-07-23 12:22:00,-7560.0,0.0,-16463.8
July,23-07-2024,11:00:00,12:22:00,150,24750,24250,121.25,118.45,52.85,255.0,239.7,307.85,359.55,-4660.47,MAX_LOSS_EXIT_STRICT,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-23 12:22:00,-10222.5,0.0,-21124.27
July,23-07-2024,11:15:00,12:22:00,150,24800,24300,114.1,119.5,45.6,282.7,233.6,328.3,350.4,-6476.1,MAX_LOSS_EXIT_STRICT,NIFTY24072524800CE.csv,NIFTY24072524300PE.csv,2024-07-23 12:22:00,-14205.0,0.0,-27600.370000000003
July,23-07-2024,11:30:00,12:22:00,150,24750,24250,110.2,114.85,52.85,255.0,225.05,307.85,337.575,-5662.31,MAX_LOSS_EXIT_STRICT,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-23 12:22:00,-12420.0,0.0,-33262.68
July,23-07-2024,11:45:00,12:22:00,150,24750,24250,99.0,122.85,52.85,255.0,221.85,307.85,332.775,-5881.15,MAX_LOSS_EXIT_STRICT,NIFTY24072524750CE.csv,NIFTY24072524250PE.csv,2024-07-23 12:22:00,-12900.0,0.0,-39143.83
July,23-07-2024,12:00:00,12:22:00,150,24700,24200,102.5,114.6,60.6,229.3,217.1,289.9,325.65,-4978.46,MAX_LOSS_EXIT_STRICT,NIFTY24072524700CE.csv,NIFTY24072524200PE.csv,2024-07-23 12:22:00,-10920.0,0.0,-44122.29
July,23-07-2024,12:15:00,12:22:00,150,24700,24200,103.65,100.3,60.6,229.3,203.95,289.9,305.925,-5877.71,MAX_LOSS_EXIT_STRICT_ADJ,NIFTY24072524700CE.csv,NIFTY24072524200PE.csv,2024-07-23 12:22:00,-12892.5,0.02,-50000.0
July,24-07-2024,11:15:00,12:17:00,150,24650,24250,29.6,38.1,17.45,85.05,67.7,102.5,101.55,-5220.0,PAIR_STOPLOSS_HIT,NIFTY24072524650CE.csv,NIFTY24072524250PE.csv,2024-07-24 12:17:00,,,-5220.0
July,24-07-2024,10:00:00,12:19:00,150,24650,24250,27.75,41.35,16.6,89.35,69.1,105.95,103.65,-5527.5,PAIR_STOPLOSS_HIT,NIFTY24072524650CE.csv,NIFTY24072524250PE.csv,2024-07-24 12:19:00,,,-10747.5
July,24-07-2024,10:15:00,12:19:00,150,24650,24250,27.25,41.9,16.6,89.35,69.15,105.95,103.725,-5520.0,PAIR_STOPLOSS_HIT,NIFTY24072524650CE.csv,NIFTY24072524250PE.csv,2024-07-24 12:19:00,,,-16267.5
July,24-07-2024,11:00:00,12:19:00,150,24650,24250,32.35,36.05,16.6,89.35,68.4,105.95,102.6,-5632.5,PAIR_STOPLOSS_HIT,NIFTY24072524650CE.csv,NIFTY24072524250PE.csv,2024-07-24 12:19:00,,,-21900.0
July,24-07-2024,10:45:00,12:20:00,150,24650,24250,27.85,47.2,15.95,96.7,75.05,112.65,112.575,-5640.0,PAIR_STOPLOSS_HIT,NIFTY24072524650CE.csv,NIFTY24072524250PE.csv,2024-07-24 12:20:00,,,-27540.0
July,24-07-2024,09:45:00,14:59:00,150,24600,24200,35.35,39.95,14.85,24.55,75.3,39.4,112.95,5385.0,FORCE_EXIT_1459,NIFTY24072524600CE.csv,NIFTY24072524200PE.csv,2024-07-24 14:59:00,,,-22155.0
July,24-07-2024,10:30:00,14:59:00,150,24600,24200,37.9,36.2,14.85,24.55,74.1,39.4,111.15,5205.0,FORCE_EXIT_1459,NIFTY24072524600CE.csv,NIFTY24072524200PE.csv,2024-07-24 14:59:00,,,-16950.0
July,24-07-2024,11:30:00,14:59:00,150,24600,24200,35.15,37.6,14.85,24.55,72.75,39.4,109.125,5002.5,FORCE_EXIT_1459,NIFTY24072524600CE.csv,NIFTY24072524200PE.csv,2024-07-24 14:59:00,,,-11947.5
July,24-07-2024,11:45:00,14:59:00,150,24600,24200,30.15,43.15,14.85,24.55,73.3,39.4,109.95,5085.0,FORCE_EXIT_1459,NIFTY24072524600CE.csv,NIFTY24072524200PE.csv,2024-07-24 14:59:00,,,-6862.5
July,24-07-2024,12:00:00,14:59:00,150,24600,24200,28.6,41.2,14.85,24.55,69.8,39.4,104.7,4560.0,FORCE_EXIT_1459,NIFTY24072524600CE.csv,NIFTY24072524200PE.csv,2024-07-24 14:59:00,,,-2302.5
July,24-07-2024,12:15:00,14:59:00,150,24550,24150,33.85,38.9,22.0,17.0,72.75,39.0,109.125,5062.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,2760.0
July,24-07-2024,12:30:00,14:59:00,150,24550,24150,27.45,50.95,22.0,17.0,78.4,39.0,117.6,5910.0,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,8670.0
July,24-07-2024,12:45:00,14:59:00,150,24550,24150,24.35,52.6,22.0,17.0,76.95,39.0,115.425,5692.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,14362.5
July,24-07-2024,13:00:00,14:59:00,150,24550,24150,25.15,40.35,22.0,17.0,65.5,39.0,98.25,3975.0,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,18337.5
July,24-07-2024,13:15:00,14:59:00,150,24550,24150,24.05,36.65,22.0,17.0,60.7,39.0,91.05,3255.0,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,21592.5
July,24-07-2024,13:30:00,14:59:00,150,24550,24150,20.55,38.4,22.0,17.0,58.95,39.0,88.425,2992.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,24585.0
July,24-07-2024,13:45:00,14:59:00,150,24550,24150,22.05,30.75,22.0,17.0,52.8,39.0,79.2,2070.0,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,26655.0
July,24-07-2024,14:00:00,14:59:00,150,24500,24100,25.9,29.7,32.45,11.45,55.6,43.9,83.4,1755.0,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524100PE.csv,2024-07-24 14:59:00,,,28410.0
July,24-07-2024,14:15:00,14:59:00,150,24550,24150,18.55,37.7,22.0,17.0,56.25,39.0,84.375,2587.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524150PE.csv,2024-07-24 14:59:00,,,30997.5
July,24-07-2024,14:30:00,14:59:00,150,24600,24200,21.45,23.25,14.85,24.55,44.7,39.4,67.05,795.0,FORCE_EXIT_1459,NIFTY24072524600CE.csv,NIFTY24072524200PE.csv,2024-07-24 14:59:00,,,31792.5
July,24-07-2024,14:45:00,14:59:00,150,24650,24250,14.1,29.25,10.25,34.9,43.35,45.15,65.025,-270.0,FORCE_EXIT_1459,NIFTY24072524650CE.csv,NIFTY24072524250PE.csv,2024-07-24 14:59:00,,,31522.5
July,25-07-2024,09:45:00,14:59:00,150,24450,24150,11.7,21.35,1.05,0.25,33.05,1.3,49.575,4762.5,FORCE_EXIT_1459,NIFTY24072524450CE.csv,NIFTY24072524150PE.csv,2024-07-25 14:59:00,,,4762.5
July,25-07-2024,10:00:00,14:59:00,150,24450,24150,9.0,17.05,1.05,0.25,26.05,1.3,39.075,3712.5,FORCE_EXIT_1459,NIFTY24072524450CE.csv,NIFTY24072524150PE.csv,2024-07-25 14:59:00,,,8475.0
July,25-07-2024,10:15:00,14:59:00,150,24450,24150,9.6,11.5,1.05,0.25,21.1,1.3,31.65,2970.0,FORCE_EXIT_1459,NIFTY24072524450CE.csv,NIFTY24072524150PE.csv,2024-07-25 14:59:00,,,11445.0
July,25-07-2024,10:30:00,14:59:00,150,24450,24150,5.85,10.0,1.05,0.25,15.85,1.3,23.775,2182.5,FORCE_EXIT_1459,NIFTY24072524450CE.csv,NIFTY24072524150PE.csv,2024-07-25 14:59:00,,,13627.5
July,25-07-2024,10:45:00,14:59:00,150,24450,24150,8.35,7.1,1.05,0.25,15.45,1.3,23.175,2122.5,FORCE_EXIT_1459,NIFTY24072524450CE.csv,NIFTY24072524150PE.csv,2024-07-25 14:59:00,,,15750.0
July,25-07-2024,11:00:00,14:59:00,150,24450,24150,6.65,5.7,1.05,0.25,12.35,1.3,18.525,1657.5,FORCE_EXIT_1459,NIFTY24072524450CE.csv,NIFTY24072524150PE.csv,2024-07-25 14:59:00,,,17407.5
July,25-07-2024,11:15:00,14:59:00,150,24450,24150,5.8,5.1,1.05,0.25,10.9,1.3,16.35,1440.0,FORCE_EXIT_1459,NIFTY24072524450CE.csv,NIFTY24072524150PE.csv,2024-07-25 14:59:00,,,18847.5
July,25-07-2024,11:30:00,14:59:00,150,24500,24200,3.55,7.9,0.4,0.3,11.45,0.7,17.175,1612.5,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524200PE.csv,2024-07-25 14:59:00,,,20460.0
July,25-07-2024,11:45:00,14:59:00,150,24500,24200,3.9,6.0,0.4,0.3,9.9,0.7,14.85,1380.0,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524200PE.csv,2024-07-25 14:59:00,,,21840.0
July,25-07-2024,12:00:00,14:59:00,150,24500,24200,4.4,4.8,0.4,0.3,9.2,0.7,13.8,1275.0,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524200PE.csv,2024-07-25 14:59:00,,,23115.0
July,25-07-2024,12:15:00,14:59:00,150,24500,24200,4.9,4.7,0.4,0.3,9.6,0.7,14.4,1335.0,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524200PE.csv,2024-07-25 14:59:00,,,24450.0
July,25-07-2024,12:30:00,14:59:00,150,24500,24200,4.8,3.65,0.4,0.3,8.45,0.7,12.675,1162.5,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524200PE.csv,2024-07-25 14:59:00,,,25612.5
July,25-07-2024,12:45:00,14:59:00,150,24500,24200,3.55,3.55,0.4,0.3,7.1,0.7,10.65,960.0,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524200PE.csv,2024-07-25 14:59:00,,,26572.5
July,25-07-2024,13:00:00,14:59:00,150,24550,24250,2.5,3.75,0.25,0.35,6.25,0.6,9.375,847.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524250PE.csv,2024-07-25 14:59:00,,,27420.0
July,25-07-2024,13:15:00,14:59:00,150,24550,24250,2.1,3.45,0.25,0.35,5.55,0.6,8.325,742.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524250PE.csv,2024-07-25 14:59:00,,,28162.5
July,25-07-2024,13:30:00,14:59:00,150,24550,24250,1.6,2.95,0.25,0.35,4.55,0.6,6.825,592.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524250PE.csv,2024-07-25 14:59:00,,,28755.0
July,25-07-2024,13:45:00,14:59:00,150,24500,24200,1.5,2.4,0.4,0.3,3.9,0.7,5.85,480.0,FORCE_EXIT_1459,NIFTY24072524500CE.csv,NIFTY24072524200PE.csv,2024-07-25 14:59:00,,,29235.0
July,25-07-2024,14:00:00,14:59:00,150,24550,24250,1.75,1.7,0.25,0.35,3.45,0.6,5.175,427.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524250PE.csv,2024-07-25 14:59:00,,,29662.5
July,25-07-2024,14:15:00,14:59:00,150,24550,24250,1.55,1.2,0.25,0.35,2.75,0.6,4.125,322.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524250PE.csv,2024-07-25 14:59:00,,,29985.0
July,25-07-2024,14:30:00,14:59:00,150,24550,24250,1.0,0.8,0.25,0.35,1.8,0.6,2.7,180.0,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524250PE.csv,2024-07-25 14:59:00,,,30165.0
July,25-07-2024,14:45:00,14:59:00,150,24550,24250,0.35,0.8,0.25,0.35,1.15,0.6,1.725,82.5,FORCE_EXIT_1459,NIFTY24072524550CE.csv,NIFTY24072524250PE.csv,2024-07-25 14:59:00,,,30247.5
July,26-07-2024,09:45:00,12:43:00,150,24800,24200,41.75,44.35,114.35,19.3,86.1,133.65,129.15,-7132.5,PAIR_STOPLOSS_HIT,NIFTY24080124800CE.csv,NIFTY24080124200PE.csv,2024-07-26 12:43:00,,,-7132.5
July,26-07-2024,10:00:00,13:11:00,150,24900,24300,30.1,51.2,95.1,25.55,81.3,120.65,121.95,-5083.89,MAX_LOSS_EXIT_STRICT,NIFTY24080124900CE.csv,NIFTY24080124300PE.csv,2024-07-26 13:11:00,-5902.5,,-12216.39
July,26-07-2024,10:15:00,13:11:00,150,24900,24300,33.95,48.9,95.1,25.55,82.85,120.65,124.275,-4883.64,MAX_LOSS_EXIT_STRICT,NIFTY24080124900CE.csv,NIFTY24080124300PE.csv,2024-07-26 13:11:00,-5670.0,,-17100.03
July,26-07-2024,10:30:00,13:11:00,150,24900,24300,37.6,45.3,95.1,25.55,82.9,120.65,124.35,-4877.18,MAX_LOSS_EXIT_STRICT,NIFTY24080124900CE.csv,NIFTY24080124300PE.csv,2024-07-26 13:11:00,-5662.5,,-21977.21
July,26-07-2024,10:45:00,13:11:00,150,24900,24300,37.0,45.0,95.1,25.55,82.0,120.65,123.0,-4993.46,MAX_LOSS_EXIT_STRICT,NIFTY24080124900CE.csv,NIFTY24080124300PE.csv,2024-07-26 13:11:00,-5797.5,,-26970.67
July,26-07-2024,11:00:00,13:11:00,150,24950,24350,38.8,48.95,75.05,30.25,87.75,105.3,131.625,-2267.4,MAX_LOSS_EXIT_STRICT,NIFTY24080124950CE.csv,NIFTY24080124350PE.csv,2024-07-26 13:11:00,-2632.5,,-29238.07
July,26-07-2024,11:15:00,13:11:00,150,24950,24350,39.7,44.4,75.05,30.25,84.1,105.3,126.15,-2738.97,MAX_LOSS_EXIT_STRICT,NIFTY24080124950CE.csv,NIFTY24080124350PE.csv,2024-07-26 13:11:00,-3180.0,,-31977.04
July,26-07-2024,11:30:00,13:11:00,150,24950,24350,38.85,45.05,75.05,30.25,83.9,105.3,125.85,-2764.81,MAX_LOSS_EXIT_STRICT,NIFTY24080124950CE.csv,NIFTY24080124350PE.csv,2024-07-26 13:11:00,-3210.0,,-34741.85
July,26-07-2024,11:45:00,13:11:00,150,24950,24350,37.55,43.9,75.05,30.25,81.45,105.3,122.175,-3081.34,MAX_LOSS_EXIT_STRICT,NIFTY24080124950CE.csv,NIFTY24080124350PE.csv,2024-07-26 13:11:00,-3577.5,,-37823.19
July,26-07-2024,12:00:00,13:11:00,150,24950,24350,39.75,41.5,75.05,30.25,81.25,105.3,121.875,-3107.18,MAX_LOSS_EXIT_STRICT,NIFTY24080124950CE.csv,NIFTY24080124350PE.csv,2024-07-26 13:11:00,-3607.5,,-40930.37
July,26-07-2024,12:15:00,13:11:00,150,24950,24350,34.75,42.1,75.05,30.25,76.85,105.3,115.275,-3675.65,MAX_LOSS_EXIT_STRICT,NIFTY24080124950CE.csv,NIFTY24080124350PE.csv,2024-07-26 13:11:00,-4267.5,,-44606.020000000004
July,26-07-2024,12:30:00,13:11:00,150,24950,24350,37.7,39.4,75.05,30.25,77.1,105.3,115.65,-3643.35,MAX_LOSS_EXIT_STRICT,NIFTY24080124950CE.csv,NIFTY24080124350PE.csv,2024-07-26 13:11:00,-4230.0,,-48249.37
July,26-07-2024,12:45:00,13:11:00,150,25000,24400,46.5,40.55,58.0,36.1,87.05,94.1,130.575,-910.84,MAX_LOSS_EXIT_STRICT,NIFTY24080125000CE.csv,NIFTY24080124400PE.csv,2024-07-26 13:11:00,-1057.5,,-49160.21
July,26-07-2024,13:00:00,13:11:00,150,25050,24450,34.25,45.95,43.9,42.8,80.2,86.7,120.3,-839.78,MAX_LOSS_EXIT_STRICT,NIFTY24080125050CE.csv,NIFTY24080124450PE.csv,2024-07-26 13:11:00,-975.0,,-49999.99
July,29-07-2024,11:30:00,12:24:00,150,25200,24700,31.5,31.8,22.0,73.45,63.3,95.45,94.95,-4822.5,PAIR_STOPLOSS_HIT,NIFTY24080125200CE.csv,NIFTY24080124700PE.csv,2024-07-29 12:24:00,,,-4822.5
July,29-07-2024,11:45:00,12:24:00,150,25250,24750,32.8,36.2,16.6,89.55,69.0,106.15,103.5,-5572.5,PAIR_STOPLOSS_HIT,NIFTY24080125250CE.csv,NIFTY24080124750PE.csv,2024-07-29 12:24:00,,,-10395.0
July,29-07-2024,12:00:00,12:24:00,150,25250,24750,30.9,38.5,16.6,89.55,69.4,106.15,104.1,-5512.5,PAIR_STOPLOSS_HIT,NIFTY24080125250CE.csv,NIFTY24080124750PE.csv,2024-07-29 12:24:00,,,-15907.5
July,29-07-2024,11:00:00,14:19:00,150,25200,24700,32.2,34.7,13.45,87.15,66.9,100.6,100.35,-5055.0,PAIR_STOPLOSS_HIT,NIFTY24080125200CE.csv,NIFTY24080124700PE.csv,2024-07-29 14:19:00,,,-20962.5
July,29-07-2024,11:15:00,14:19:00,150,25200,24700,30.6,35.9,13.45,87.15,66.5,100.6,99.75,-5115.0,PAIR_STOPLOSS_HIT,NIFTY24080125200CE.csv,NIFTY24080124700PE.csv,2024-07-29 14:19:00,,,-26077.5
July,29-07-2024,09:45:00,14:20:00,150,25150,24650,34.9,39.2,20.6,70.2,74.1,90.8,111.15,-2236.87,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-2505.0,,-28314.37
July,29-07-2024,10:00:00,14:20:00,150,25150,24650,35.55,36.7,20.6,70.2,72.25,90.8,108.375,-2484.67,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-2782.5,,-30799.04
July,29-07-2024,10:15:00,14:20:00,150,25150,24650,29.9,44.15,20.6,70.2,74.05,90.8,111.075,-2243.57,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-2512.5,,-33042.61
July,29-07-2024,10:30:00,14:20:00,150,25150,24650,33.9,36.15,20.6,70.2,70.05,90.8,105.075,-2779.35,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-3112.5,,-35821.96
July,29-07-2024,10:45:00,14:20:00,150,25150,24650,31.9,39.65,20.6,70.2,71.55,90.8,107.325,-2578.43,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-2887.5,,-38400.39
July,29-07-2024,12:15:00,14:20:00,150,25150,24650,35.6,35.2,20.6,70.2,70.8,90.8,106.2,-2678.89,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-3000.0,,-41079.28
July,29-07-2024,12:30:00,14:20:00,150,25100,24600,40.85,36.1,27.75,56.4,76.95,84.15,115.425,-964.4,MAX_LOSS_EXIT_STRICT,NIFTY24080125100CE.csv,NIFTY24080124600PE.csv,2024-07-29 14:20:00,-1080.0,,-42043.68
July,29-07-2024,12:45:00,14:20:00,150,25150,24650,31.6,43.85,20.6,70.2,75.45,90.8,113.175,-2056.05,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-2302.5,,-44099.73
July,29-07-2024,13:00:00,14:20:00,150,25150,24650,31.45,43.6,20.6,70.2,75.05,90.8,112.575,-2109.63,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-2362.5,,-46209.36
July,29-07-2024,13:15:00,14:20:00,150,25100,24600,37.35,43.2,27.75,56.4,80.55,84.15,120.825,-482.2,MAX_LOSS_EXIT_STRICT,NIFTY24080125100CE.csv,NIFTY24080124600PE.csv,2024-07-29 14:20:00,-540.0,,-46691.56
July,29-07-2024,13:30:00,14:20:00,150,25100,24600,39.2,38.05,27.75,56.4,77.25,84.15,115.875,-924.22,MAX_LOSS_EXIT_STRICT,NIFTY24080125100CE.csv,NIFTY24080124600PE.csv,2024-07-29 14:20:00,-1035.0,,-47615.78
July,29-07-2024,13:45:00,14:20:00,150,25150,24650,30.2,41.2,20.6,70.2,71.4,90.8,107.1,-2598.52,MAX_LOSS_EXIT_STRICT,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-29 14:20:00,-2910.0,,-50214.299999999996
July,29-07-2024,14:00:00,14:20:00,150,25050,24550,43.7,39.7,37.1,44.55,83.4,81.65,125.1,234.4,MAX_LOSS_EXIT_STRICT,NIFTY24080125050CE.csv,NIFTY24080124550PE.csv,2024-07-29 14:20:00,262.5,,-49979.899999999994
July,29-07-2024,14:15:00,14:20:00,150,25050,24550,45.5,36.0,37.1,44.55,81.5,81.65,122.25,-20.09,MAX_LOSS_EXIT_STRICT,NIFTY24080125050CE.csv,NIFTY24080124550PE.csv,2024-07-29 14:20:00,-22.5,,-49999.98999999999
July,30-07-2024,09:45:00,14:59:00,150,25100,24600,32.15,27.05,27.7,18.15,59.2,45.85,88.8,2002.5,FORCE_EXIT_1459,NIFTY24080125100CE.csv,NIFTY24080124600PE.csv,2024-07-30 14:59:00,,,2002.5
July,30-07-2024,10:00:00,14:59:00,150,25100,24600,29.3,26.85,27.7,18.15,56.15,45.85,84.225,1545.0,FORCE_EXIT_1459,NIFTY24080125100CE.csv,NIFTY24080124600PE.csv,2024-07-30 14:59:00,,,3547.5
July,30-07-2024,10:15:00,14:59:00,150,25100,24600,26.7,27.2,27.7,18.15,53.9,45.85,80.85,1207.5,FORCE_EXIT_1459,NIFTY24080125100CE.csv,NIFTY24080124600PE.csv,2024-07-30 14:59:00,,,4755.0
July,30-07-2024,10:30:00,14:59:00,150,25150,24650,20.7,30.5,17.9,23.55,51.2,41.45,76.8,1462.5,FORCE_EXIT_1459,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-30 14:59:00,,,6217.5
July,30-07-2024,10:45:00,14:59:00,150,25150,24650,21.5,28.15,17.9,23.55,49.65,41.45,74.475,1230.0,FORCE_EXIT_1459,NIFTY24080125150CE.csv,NIFTY24080124650PE.csv,2024-07-30 14:59:00,,,7447.5
July,30-07-2024,11:00:00,14:59:00,150,25200,24700,22.1,28.6,11.55,31.25,50.7,42.8,76.05,1185.0,FORCE_EXIT_1459,NIFTY24080125200CE.csv,NIFTY24080124700PE.csv,2024-07-30 14:59:00,,,8632.5
July,30-07-2024,11:15:00,14:59:00,150,25200,24700,19.1,30.3,11.55,31.25,49.4,42.8,74.1,990.0,FORCE_EXIT_1459,NIFTY24080125200CE.csv,NIFTY24080124700PE.csv,2024-07-30 14:59:00,,,9622.5
